16301
15966
17056
14889
12844
17044
13316
13991
15948
16787
16890
14206
13419
16461
11324
16979
16579
14141
8938
9459
15979
9191
9507
8955
14423
9437
15627
16209
9037
9169
17443
8986
9439
12177
12221
14241
10282
11837
10731
10374
11940
16644
13761
9036
13281
17589
9791
13265
10373
11049
17719
10153
10633
11795
12924
17392
13980
13583
11081
9676
17615
17013
10073
10286
12109
14825
11616
10852
9567
10235
12235
12555
13248
10911
16297
11047
11557
15751
14781
14013
16487
9471
12036
10607
15167
16539
13063
15935
14471
16495
13367
13555
9119
17007
15366
17177
11364
14614
10874
15435
9427
10819
11319
13407
16833
11395
11151
14399
12179
12841
13232
11938
15059
14851
15165
10546
16159
9743
12293
15501
11655
11341
14509
14995
12303
15299
10215
10861
14027
9691
15129
11088
13020
8935
10862
16761
10301
11777
15335
15995
12815
13347
17121
10136
15380
8910
10805
14353
9726
14699
10582
10715
15477
9950
11761
15729
11674
11935
16392
17567
16627
12460
14997
17692
14037
16940
16840
15126
16438
17727
9482
14490
14543
17703
16365
12484
9248
10220
9562
15427
14380
13454
9863
14838
10237
11093
13794
11326
13333
11818
10423
15444
10322
11376
16220
9634
12636
16190
9781
14370
10547
15459
10367
15213
10820
14301
15522
13950
10494
11067
13163
15041
16747
13721
8988
14839
10501
13549
15051
14970
14502
10484
14603
15423
14375
17659
17145
10918
13673
9645
11809
13755
12767
15849
14681
12023
10789
12967
10122
16699
11883
10567
10591
10999
9463
13359
15295
12511
12119
9175
13015
10807
8979
15779
10379
9707
11223
11359
16647
12911
9335
12509
11475
14479
14345
12195
14445
12313
11695
9127
16743
10399
10449
12831
16931
14387
11247
11147
16891
14126
10303
11703
14787
13523
17563
11132
16410
10492
10467
17211
10157
15083
13711
9939
10742
17045
10219
10577
9674
15035
10486
14761
9655
10271
9451
11190
9285
9969
17597
13541
8953
10575
12726
14739
16403
12933
10435
14303
17023
13089
10430
16555
12621
13907
13841
17153
10439
13169
10741
12563
12144
15431
10993
11827
14437
16641
14202
9765
12262
14276
13798
14226
11203
12969
13336
16457
10757
11729
17082
12642
14297
14619
12981
10981
10063
10704
15161
14963
11246
9288
13729
10234
10745
12993
11574
15723
13601
10939
15639
13052
15405
13341
9776
16199
12399
10725
12597
17501
14109
13043
16083
11159
9331
14473
14031
9489
11750
11040
10707
9749
10571
16925
15027
9949
12755
17411
16847
15607
10597
10079
12821
11397
14079
11987
9077
10104
11687
11139
8927
12757
12005
11793
14447
17435
17539
16535
11561
9995
15619
17043
12687
15946
14097
12278
13475
13550
12186
11189
14571
16256
14972
11801
15815
10270
12019
11041
9538
16643
9997
10661
12227
13101
9813
11589
15615
15363
13235
16953
9977
9833
12833
17637
14531
13797
13757
17523
11895
9910
9965
16383
13521
11569
9342
14193
13228
14008
11881
11387
17067
15713
14753
15711
9639
15693
12131
15481
10701
10737
12322
8906
11715
14845
9609
10132
15397
11727
8914
11095
14021
15445
14725
14408
16153
11113
12006
9218
10817
13464
10482
16605
10835
9792
14237
12500
10092
17243
9269
9687
17037
10963
16559
12126
17265
11279
15131
9935
14831
13065
9137
14878
11853
16815
11283
12979
12528
15017
17459
9693
13602
9450
10049
16223
11774
17635
15464
12321
9789
15145
13317
16760
17319
14352
17445
14281
9960
9366
12059
15959
15235
15775
14083
9149
9170
15789
14102
9409
9705
10403
11034
9956
9236
9578
17683
11530
14041
12538
16677
13443
13091
12631
12633
16871
13323
12973
11447
15776
8966
16545
17359
16302
17643
8983
13355
12283
10953
11259
12159
10199
9376
13561
9231
15727
17311
11583
9333
10307
11479
10943
16509
12523
15039
12891
12223
16339
16879
14818
10720
17627
15045
16235
9841
12427
11564
10940
12652
14295
13125
10844
9226
11121
10145
11967
13671
12739
10259
15999
11231
15227
12075
13143
15150
14070
13117
9404
9358
15119
10197
12411
15671
10618
11697
9503
14095
9817
11354
13743
10905
9664
11137
12045
17514
15216
12306
17527
11282
15583
13177
12945
10509
9847
15413
9920
11175
8952
11448
13165
14559
14151
13275
11692
12905
16325
12677
9690
12307
14611
16713
12971
11904
11790
11317
11798
13189
15900
15250
12581
15209
13069
9229
12556
9569
13861
15058
16943
10167
12849
12208
17136
13646
10026
11149
13949
13749
14159
16075
10662
17253
12913
11885
14791
12939
9558
10203
13431
9031
15341
14799
11719
11909
11995
9628
10681
10249
16601
12871
9999
14573
10201
11215
14939
12539
14937
11464
8990
13061
16959
10505
14288
10438
15052
16299
16114
9420
13200
13782
17379
14050
16305
10230
10214
11199
11493
11725
14819
11239
13151
13199
17321
15591
10519
